v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24	v25	v26	v27	v28	v29	v30	v31	v32	v33	v34	v35	v36	v37	v38	v39	v40	v41	v42	v43	v44	v45	v46	v47	v48	v49	v50	v51	v52	v53	v54	v55	v56	v57	v58	v59	v60	v61	v62	v63	v64	v65	v66	v67	v68	v69	v70	v71	v72	v73	v74	v75	v76	v77	v78	v79	v80	v81	v82	v83	v84	v85	v86	v87	v88	v89	v90	v91	v92	v93	v94	v95	v96	v97	v98	v99	v100	v101	v102	v103	v104	v105	v106	v107	v108	v109	v110	v111	v112	v113	v114	v115	v116	v117	v118	v119	v120	v121	v122	v123	v124	v125	v126	v127	v128	v129	v130	v131	v132	v133	v134	v135	v136	v137	v138	v139	v140	v141	v142	v143	v144	v145
DEU	2760000	DEU9797	1	27600	142	3085	1	2	2	5	4	9	9	9	7	9	9	9	7	9	5	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	1	2	3	2	3	1	1	1	3	2	2	4	5	5	5	4	4	4	4	2	3	2	2	2	2	2	2	2	1	9	7	1	2	2	2	2	2	8	1	1	1	2	2	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	927600	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	5223	9999	-0.1254	10.539	28.48	28.48	9	3	27600	999998	27600	27600	927600	927600	1	9	9	28.48	2	9	148	148	-12.159	-0.9553	9	99.00	-0.0994	.331	28	NOV	13
DEU	2760000	DEU9797	1	27600	142	3088	1	1	2	2	1	9	9	9	7	9	9	9	7	1	3	2	1	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	3	1	3	3	1	1	3	3	3	4	4	4	1	1	3	1	1	5	1	1	1	1	1	1	1	2	2	2	9	2	7	1	1	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	7411	4312	-0.1254	-19.722	36.35	28.48	1	1	27600	27600	27600	27600	27600	27600	2	9	9	36.35	1	1	148	148	0.0485	12.956	9	57.38	0.6338	.29359999	28	NOV	13
DEU	2760000	DEU9797	1	27600	142	3089	1	2	2	4	5	2	2	2	7	2	2	2	7	9	9	2	3	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	3	4	3	1	1	4	1	3	4	4	4	5	5	5	4	4	4	2	2	2	1	1	2	1	2	2	2	1	1	7	1	1	1	2	2	2	2	2	2	2	2	2	7	9	0	0	38000	0	0	0	0	0	0	0	0	0	0	0	0	38000	0	0	0	0	0	0	0	0	0	0	8	8	9703	7122	9999	-14.809	0.6460	22.75	99.00	3	3	38000	68800	49900	181000	38000	38000	3	0	0	22.75	3	3	998	998	-0.4243	0.4396	0	99.00	0.3309	.3355	28	NOV	13
DEU	2760000	DEU9797	1	27600	142	3091	1	2	2	4	4	2	2	2	7	9	9	1	7	1	3	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	2	3	4	4	4	3	2	2	4	4	4	4	4	5	4	5	3	4	3	3	2	2	2	2	2	2	2	2	2	2	1	7	2	2	2	2	2	2	9	9	9	9	9	9	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5151	5223	9999	0.7501	0.3180	28.48	25.20	1	1	999999	999999	999999	999999	999999	999999	9	0	3	28.48	9	9	148	148	-12.159	-0.4255	3	99.00	0.3309	.29359999	28	NOV	13
DEU	2760000	DEU9797	1	27600	142	3093	2	1	2	3	3	1	9	9	7	9	9	1	7	9	6	3	2	3	3	3	4	4	1	2	2	2	2	2	2	2	1	2	2	3	3	3	3	1	1	1	1	1	3	2	3	4	5	5	4	4	3	2	2	2	3	2	2	2	2	2	2	1	1	7	1	2	2	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4413	5412	3324	-0.1254	0.3180	51.50	51.77	1	1	27600	27600	27600	27600	27600	27600	4	1	3	51.77	1	1	148	148	-12.159	-0.9553	3	61.18	-20.052	.29359999	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3098	1	2	2	3	3	9	1	9	7	9	9	9	7	9	3	3	3	3	2	4	4	3	1	2	2	2	2	2	2	2	1	2	2	3	2	3	3	2	3	1	1	1	4	3	4	4	5	5	3	4	2	3	1	1	1	1	1	1	2	2	2	1	1	7	1	1	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	3119	9704	-0.1254	0.1650	51.35	28.48	1	1	27600	27600	27600	27600	27600	27600	2	2	2	51.35	1	1	148	148	0.0485	12.956	9	99.00	-20.052	.21080001	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3100	1	2	2	3	3	2	1	1	7	1	2	1	7	9	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	3	1	1	1	2	1	3	3	3	3	5	5	3	3	1	1	2	2	2	2	2	2	2	2	2	1	2	7	1	2	2	2	2	2	1	1	1	2	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	7411	5311	-14.809	-0.6372	36.35	28.48	1	1	27600	27600	27600	927600	27600	27600	1	3	3	36.35	1	1	148	148	-12.159	-0.4255	3	24.98	-0.5360	.2254	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3102	1	2	2	5	3	2	1	1	7	2	1	1	7	9	3	2	2	2	2	2	2	2	1	2	1	1	2	2	2	1	2	2	2	1	1	4	3	1	1	1	1	1	4	3	4	5	5	5	1	5	3	5	1	1	1	1	2	2	2	2	2	1	1	7	1	2	2	2	1	2	9	9	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5151	6100	7411	0.7501	0.6460	19.41	25.20	1	1	999999	999999	27600	27600	27600	27600	5	3	3	25.20	9	9	148	148	-12.159	12.956	3	36.35	-0.0994	.21080001	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3104	1	2	2	4	5	2	2	1	7	2	2	1	7	5	5	2	2	2	2	2	3	2	1	2	2	2	2	2	2	2	1	2	2	1	1	3	2	2	2	1	3	3	4	3	3	3	5	5	3	5	2	3	2	1	1	1	2	2	2	2	2	1	1	7	1	1	2	1	2	2	1	1	1	2	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7531	3119	9999	-0.1254	0.1650	51.35	23.47	1	1	27600	27600	27600	927600	27600	27600	4	3	3	51.35	1	1	148	148	-12.159	0.7791	3	99.00	-0.5360	.21080001	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3105	1	1	2	3	4	2	2	2	7	2	2	2	7	2	3	2	2	2	2	2	4	2	1	2	2	2	2	2	2	2	1	2	2	9	4	4	2	2	2	1	4	1	4	3	4	4	5	5	1	4	1	3	1	1	1	1	2	2	2	2	2	9	2	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9112	8121	9705	-0.1254	-0.3004	30.32	14.21	1	1	27600	27600	27600	27600	27600	27600	1	0	0	30.32	1	1	148	148	-12.159	12.956	0	99.00	-0.8397	.21080001	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3107	1	2	2	4	3	2	2	2	7	2	2	2	7	2	2	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	3	2	3	3	1	1	2	2	1	2	2	3	5	5	5	1	5	3	1	1	1	1	1	2	2	2	2	2	1	1	7	1	2	2	1	2	2	9	9	9	9	9	9	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7313	8172	2500	-0.1254	0.0131	19. Aug	28. Dez	1	1	999999	999999	999999	999999	999999	999999	4	0	0	28. Dez	9	9	148	148	-12.159	12.956	0	75.13	17.172	.21080001	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3108	1	2	2	4	4	2	1	1	7	2	2	2	7	9	5	2	1	2	2	3	3	2	1	2	2	2	2	2	2	2	1	2	2	2	1	3	2	1	1	1	2	2	4	2	3	4	5	5	3	4	2	2	1	1	1	1	1	1	2	2	2	1	1	7	1	1	2	2	2	2	1	1	1	1	1	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	5223	3310	9999	-0.1254	0.0131	57.13	28.48	9	9	27600	27600	27600	27600	27600	27600	2	3	3	57.13	1	1	999	999	0.0485	12.956	0	99.00	-0.5360	.21080001	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3110	1	2	2	4	3	2	2	2	7	2	9	1	7	2	3	2	2	2	2	3	3	2	1	2	2	2	2	2	2	1	2	2	2	3	2	3	3	1	2	1	2	2	3	4	4	4	5	5	4	5	4	4	2	2	2	2	1	1	2	2	2	1	1	7	1	1	2	2	1	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3118	8332	7115	-0.1254	10.539	25.95	50.73	1	1	27600	27600	27600	27600	27600	27600	5	0	3	50.73	1	1	148	148	0.0485	-0.4255	3	26.62	-0.8397	.21080001	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3113	1	2	2	3	3	2	2	1	7	1	2	1	7	3	1	2	3	2	2	1	1	1	1	2	2	2	1	2	2	2	2	2	2	3	4	4	3	1	3	1	2	2	4	4	4	4	5	5	2	3	1	2	2	2	2	2	2	2	2	2	2	1	1	7	1	2	2	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2221	5413	9999	-0.1254	-0.4659	48.13	68.70	1	1	27600	27600	27600	27600	27600	27600	4	3	3	68.70	1	1	148	148	-12.159	-0.4255	3	99.00	0.6338	.21080001	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3116	1	2	2	9	2	9	9	9	7	9	9	9	7	9	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	4	3	3	3	1	3	1	4	4	4	5	5	5	4	5	2	3	2	1	2	1	2	2	2	2	2	1	1	7	1	1	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	7512	9704	-14.809	0.6460	23.57	28.48	1	1	27600	27600	27600	27600	27600	27600	2	9	9	28.48	1	1	148	148	-12.159	0.4396	9	99.00	-0.0994	.2254	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3118	1	2	2	4	4	9	9	1	7	9	9	9	7	9	3	2	9	1	1	1	1	1	1	2	2	1	2	1	2	2	1	2	2	2	3	3	3	1	1	1	3	3	3	4	4	3	5	5	2	3	1	1	1	1	1	1	2	2	2	2	2	1	1	7	2	1	2	1	2	2	1	9	9	9	9	9	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9112	7114	9704	0.7501	-0.8130	21.96	14.21	1	1	999999	27600	999999	999999	999999	999999	4	3	3	21.96	9	9	148	148	-12.159	12.956	9	99.00	15.937	.21080001	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3119	1	2	2	3	3	2	2	1	7	2	2	1	7	4	1	2	3	3	2	2	3	2	1	2	2	2	2	2	2	2	1	2	2	3	2	4	3	2	2	1	3	1	4	4	3	4	5	5	2	3	2	3	1	1	2	1	1	2	2	2	2	1	1	7	1	1	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3313	8332	5223	-0.1254	-0.1412	25.95	55.25	1	1	27600	27600	27600	27600	27600	27600	2	3	3	55.25	1	1	148	148	-0.4243	0.7791	3	28.48	-10.793	.2254	28	NOV	13
DEU	2760000	DEU9797	1	27600	143	3120	2	1	2	5	5	1	2	2	7	2	2	2	7	5	1	2	3	3	2	3	3	3	1	2	2	2	2	2	2	2	1	2	2	3	2	2	3	2	1	1	1	1	2	3	4	5	5	4	3	3	2	2	1	1	2	1	2	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9704	1324	7512	-0.1254	-0.1412	58.07	99.00	1	1	27600	27600	27600	27600	27600	27600	1	1	1	58.07	1	1	148	148	-12.159	0.7791	0	23.57	-14.771	.2254	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3121	1	1	2	5	4	2	2	2	7	2	2	2	7	1	4	1	2	2	1	1	2	2	2	1	2	1	1	1	2	2	1	2	2	3	3	3	3	1	2	2	3	1	4	3	3	4	5	5	4	4	4	4	1	1	1	1	2	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	2	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	8	1	4322	8332	9705	11.701	0.8345	25.95	41.63	1	1	27600	27600	27600	27600	61600	27600	1	0	0	41.63	1	1	148	998	-12.159	12.956	0	99.00	0.8861	.43200001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3124	1	2	2	3	4	9	9	9	7	9	1	9	7	9	3	1	3	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	3	3	3	3	3	2	1	4	3	4	4	4	5	5	5	4	5	5	4	1	1	1	1	1	1	2	2	2	2	9	7	1	1	2	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5141	8331	9704	11.701	16.876	26.85	31. Aug	1	1	27600	27600	27600	27600	27600	27600	4	9	2	31. Aug	1	1	148	148	0.0485	12.956	2	99.00	13.879	.46970001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3125	1	2	2	2	3	2	2	2	7	2	2	2	7	2	1	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	4	3	3	2	2	3	3	3	3	3	3	4	5	4	4	4	4	4	2	2	2	2	1	1	2	1	2	2	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9129	7114	7112	-14.809	0.6460	21.96	14.57	1	1	27600	27600	27600	27600	27600	27600	1	0	0	21.96	1	1	148	148	0.4708	-0.4255	0	22.57	-0.8397	.46970001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3126	1	2	2	2	1	2	1	2	7	2	2	2	7	2	1	2	2	1	2	2	3	3	1	2	2	2	2	2	2	2	2	2	2	2	4	4	3	1	1	1	1	3	4	4	4	5	5	4	1	1	3	1	1	1	1	1	2	2	2	2	2	1	1	7	1	2	1	2	2	2	2	2	2	2	2	2	34	30	0	0	0	0	0	0	0	0	0	0	0	0	927600	0	0	0	0	0	0	0	0	0	0	0	0	927600	2	2	2353	7411	4221	-0.6314	-0.8130	36.35	68.88	3	3	927600	927600	927600	927600	927600	927600	3	2	2	68.88	3	3	818	818	-12.159	12.956	0	49.30	-0.5360	.43200001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3127	1	2	2	4	3	2	2	2	7	2	2	2	7	2	3	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	2	2	4	4	4	2	2	3	4	4	4	4	4	3	5	5	5	4	2	3	1	1	1	1	1	2	2	2	2	1	1	7	1	1	2	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5230	8342	7233	11.701	0.3180	24.45	30.90	1	1	27600	27600	27600	27600	27600	27600	4	0	0	30.90	1	1	148	148	-0.4243	12.956	0	31.72	17.172	.46970001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3128	1	2	2	2	3	2	2	1	7	2	2	1	7	3	3	1	2	2	2	1	2	1	1	2	2	2	2	2	2	2	1	1	2	3	4	4	3	1	1	1	3	2	4	4	4	4	5	5	4	4	2	2	2	2	2	3	2	2	2	2	2	1	2	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	310	4321	0.3150	0.1650	29.18	28.48	1	1	27600	27600	27600	27600	27600	27600	1	3	3	29.18	1	1	148	148	-12.159	-0.9553	3	32.50	0.8861	.46970001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3129	1	2	2	4	3	9	9	9	7	9	9	9	7	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3	3	4	3	2	2	2	3	3	4	3	3	3	5	4	3	4	2	3	2	1	2	2	2	2	2	2	2	2	9	7	1	1	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	8332	4110	-0.6314	-0.1412	25.95	28.48	1	1	27600	27600	27600	27600	27600	27600	2	9	9	28.48	1	1	148	148	-12.159	0.1017	9	43.33	-0.0994	.43200001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3130	1	2	2	9	4	1	9	9	7	1	9	9	7	9	4	2	4	2	2	2	3	3	1	2	2	2	2	2	9	2	1	1	2	3	3	4	3	2	2	1	2	3	3	3	4	4	5	5	4	4	3	4	2	2	2	2	2	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9999	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2635	2131	9999	0.3241	0.6460	80.46	70.50	1	1	27600	27600	27600	27600	27600	27600	1	1	1	80.46	1	1	148	148	-12.159	-0.4255	1	99.00	-12.871	.43200001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3131	1	2	2	9	5	2	2	2	7	2	2	2	7	9	3	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	2	1	3	3	4	1	1	1	3	3	3	3	4	4	5	5	1	4	2	3	1	1	1	1	2	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9999	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	7115	5164	0.7501	-0.1412	26.62	28.48	1	1	27600	27600	27600	27600	27600	27600	1	0	0	28.48	1	1	148	148	-12.159	12.956	0	30.59	-0.0994	.43200001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3133	1	1	2	4	3	9	1	1	7	9	9	1	7	1	9	2	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9	3	4	4	2	9	1	2	2	4	4	4	3	5	5	1	1	2	3	1	1	1	1	9	9	9	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9210	6100	9999	99.990.000	-0.8130	19.41	Nov 74	1	1	27600	27600	27600	27600	27600	27600	1	3	3	19.41	1	1	148	148	-0.5596	12.956	3	99.00	15.795	.41690001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3134	1	1	2	3	3	9	1	9	7	9	9	9	7	9	3	1	3	2	3	1	3	1	1	2	2	2	2	2	2	2	1	2	2	3	3	3	2	1	1	3	3	2	4	4	4	4	5	5	4	4	3	3	1	1	1	1	1	1	2	2	2	2	9	7	1	1	2	2	1	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	8	6121	6121	2132	-0.1254	0.4764	21.13	21.13	1	1	27600	27600	27600	27600	27600	27600	5	2	2	21.13	1	1	998	148	0.0485	12.956	9	78.17	-0.0994	.46970001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3135	1	2	2	4	4	2	2	2	7	2	2	2	7	9	3	2	3	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	2	3	3	4	3	1	1	1	3	3	4	3	4	5	5	5	5	5	2	5	1	1	1	1	2	2	2	2	2	9	2	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4110	7126	5223	0.7501	13.249	29.16	43.33	1	1	27600	27600	27600	27600	27600	27600	1	0	0	43.33	1	1	148	148	-12.159	12.956	0	28.48	-0.5360	.43200001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3136	1	2	2	4	3	9	9	1	7	9	9	9	7	9	4	2	3	9	3	9	2	9	1	9	9	9	9	9	9	9	1	9	9	1	3	2	3	2	4	1	2	3	4	4	4	5	5	5	4	5	2	5	1	2	2	2	2	9	9	9	9	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8150	7110	9704	0.8924	10.539	25.94	16.80	1	1	27600	27600	27600	27600	27600	27600	1	3	3	25.94	1	1	998	998	99.990.000	0.1017	9	99.00	-11.273	.43200001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3137	1	2	2	5	4	2	2	2	7	9	9	9	7	9	3	2	3	3	3	4	8	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	3	2	1	1	1	2	1	1	1	5	5	5	5	5	5	1	1	1	1	1	1	2	2	2	2	9	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5249	5211	5210	-14.809	10.539	28.84	39.04	1	1	27600	27600	27600	27600	27600	27600	1	0	0	39.04	1	1	148	148	0.0485	12.956	9	26.64	-18.794	.43200001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3138	1	2	2	4	4	9	1	9	7	9	9	1	7	4	3	2	2	3	2	3	3	2	1	1	1	1	2	1	2	1	1	1	2	3	3	3	3	2	2	1	1	2	3	4	4	4	5	5	3	5	3	3	1	1	1	1	1	2	2	2	2	9	2	7	1	1	2	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3343	3310	2221	22.855	0.4764	57.13	54.55	1	1	27600	27600	27600	27600	27600	27600	4	2	3	57.13	1	1	148	148	-0.4243	12.956	3	68.70	-10.793	.46970001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3139	1	2	2	3	3	9	9	9	7	9	9	9	7	9	3	2	2	3	2	2	2	2	1	1	2	2	2	2	2	2	1	1	9	3	3	3	2	1	2	1	1	3	3	2	4	5	4	5	3	5	2	5	1	1	1	1	2	2	2	2	2	2	2	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9112	8332	6113	0.7608	0.6460	25.95	14.21	1	1	27600	27600	27600	27600	27600	27600	1	9	9	25.95	1	1	148	148	-12.159	12.956	9	20.91	-0.5360	.46970001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3140	1	2	2	4	4	2	2	2	7	2	2	2	7	9	9	2	3	2	3	9	3	1	1	2	2	2	2	2	2	2	2	1	2	3	3	4	4	4	3	4	4	3	4	3	4	5	5	5	1	3	2	3	1	1	1	1	1	1	2	2	2	2	1	7	1	2	2	1	2	2	1	1	2	1	1	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5321	8341	9704	-0.1254	-0.1412	13.34	26.64	9	9	27600	27600	181000	27600	27600	27600	4	0	0	26.64	1	1	148	148	0.0485	12.956	0	99.00	-0.9451	.46970001	28	NOV	13
DEU	2760000	DEU9797	1	27600	144	3141	1	2	2	3	2	1	2	2	7	2	2	2	7	3	3	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	9	1	4	2	2	2	1	1	1	4	4	4	5	5	5	5	5	5	5	1	1	1	1	1	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4120	2149	9704	-0.1254	33.915	78.69	44.94	1	1	27600	27600	27600	27600	27600	27600	1	1	1	78.69	1	1	148	148	-0.4243	12.956	0	99.00	23.177	.43200001	28	NOV	13
DEU	2760000	DEU9797	1	27600	145	3142	2	1	2	4	4	2	2	1	7	2	2	1	7	5	3	9	2	2	9	9	4	9	2	2	2	2	2	2	2	2	2	2	2	3	9	9	9	9	9	9	9	9	9	9	9	3	4	5	3	3	2	1	2	2	2	1	2	2	2	2	2	1	1	7	1	2	2	1	1	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3256	8112	7233	-14.809	-0.6372	25. Nov	44.92	1	1	27600	27600	27600	27600	27600	27600	5	3	3	44.92	1	1	148	148	-12.159	0.1017	3	31.72	-12.633	.55629998	28	NOV	13
DEU	2760000	DEU9797	1	27600	145	3143	1	2	2	2	2	2	2	2	7	2	2	2	7	2	3	1	3	2	2	1	3	2	1	2	2	2	2	2	2	2	2	2	2	1	1	3	2	3	2	1	1	1	2	4	4	4	5	5	1	4	1	4	1	2	1	1	1	2	2	2	2	1	1	7	2	2	1	2	2	2	1	2	2	2	2	2	23	9998	0	0	0	0	0	0	0	0	0	0	0	79200	0	0	0	0	0	0	0	0	0	0	0	0	79200	0	2	2	3251	7212	2410	-0.6314	-0.1412	28.52	47.83	3	3	79200	27600	79200	79200	79200	79200	3	0	0	47.83	3	2	344	344	-0.4243	0.7791	0	75.50	-0.0994	.54930001	28	NOV	13
DEU	2760000	DEU9797	1	27600	145	3144	1	2	2	9	2	9	9	9	7	2	2	2	7	1	3	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	3	3	1	2	3	2	2	3	2	4	5	5	5	1	4	2	3	2	2	1	2	2	2	2	2	2	1	1	7	2	2	1	1	2	1	2	9	2	2	9	9	9999	9998	0	0	0	0	0	0	0	0	0	0	0	0	927600	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	9999	9999	9999	-14.809	0.0131	99.00	99.00	9	3	999999	927600	927600	927600	999999	999999	6	9	0	99.00	9	3	999	818	-12.159	0.1017	0	99.00	0.6338	.55629998	28	NOV	13
